ID,Probability
204,0.03920383717961287
205,0.02136230459858532
206,0.006775179294332486
207,0.018399620997391137
208,0.007961780790681687
209,0.07534719126899407
210,0.004241180321890572
211,0.10260740320694535
212,0.021765132494322017
213,0.017668976678726304
214,0.008360855253947561
215,0.017329810321831816
216,0.07715783620521939
217,0.008918334124144525
218,0.09933318987054679
219,0.015161301868122262
220,0.004290397391036077
221,0.01589902748648991
222,0.013243856789797042
223,0.016072412007336587
224,0.012375181882697176
225,0.012194299360356903
226,0.0725180736438633
227,0.010024088651449206
228,0.07721574679559456
229,0.11781828520259649
230,0.3973960978687906
231,0.22168364253666706
232,0.01146874463242412
233,0.01074263860253134
234,0.012626832605177838
235,0.0052851342070481845
236,0.20186254372781015
237,0.07219691058600701
238,0.00393670795164464
239,0.016546124111556367
240,0.020486489370199857
241,0.05432603304125916
242,0.013047750412797968
243,0.007145108065262597
244,0.022440298817872798
245,0.08497917884130618
246,0.011569570503944391
247,0.039419132126829085
248,0.008403336693960928
249,0.014688163429844678
250,0.299122094996289
251,0.02928090976234015
252,0.26446450873026206
253,0.006417532074884175
254,0.08665499329587423
255,0.003808666038400609
256,0.008278461549210952
257,0.030936879882910596
258,0.16004546507256515
259,0.04049956121996065
260,0.11651195802507024
261,0.01196170595688991
262,0.023643100183971574
263,0.00432543850029095
264,0.06425550661193094
265,0.08270926845541898
266,0.016847280212685025
267,0.07665131233728266
268,0.039921329600228615
269,0.2191366055036626
270,0.007544292542152908
271,0.02814242722269291
272,0.03427135326851549
273,0.006168149416042167
274,0.012669084718990677
275,0.010200007157350954
276,0.023334560132247273
277,0.020756708263103486
278,0.008294918047781472
279,0.07093730191457615
280,0.020786826837587334
281,0.5259706762476795
282,0.05491172394485951
283,0.04940072005231977
284,0.0068979562131575725
285,0.012009461670562306
286,0.00883102318742267
287,0.012628145159691151
288,0.04924637093899858
289,0.08305309447574283
290,0.08395574886007379
291,0.28825077564735363
292,0.004895389698886782
293,0.027221483808390564
294,0.013200191415206718
295,0.0060029005735998545
296,0.02371348565977258
297,0.009755681301483146
298,0.025253205063465328
299,0.004961116426864503
300,0.00691478799174825
301,0.07051271115744932
302,0.008985072491085386
303,0.012609253420927335
304,0.009113888904563371
305,0.41037800479247544
306,0.03376564572426281
307,0.003605696103315729
308,0.19547768289284606
309,0.2502452472013905
310,0.012493785160864579
311,0.5214064503757823
312,0.01974794908467924
313,0.2572092731034664
314,0.04564874755467401
315,0.06000183760755236
316,0.0794075196841955
317,0.2696526976500922
318,0.00929052420088325
319,0.010281044639992852
320,0.07781639369475671
321,0.09265333627210143
322,0.014959038548765105
323,0.011204170657651618
324,0.010747918057957795
325,0.1028439075670938
326,0.00970971882417662
327,0.012821410577488902
328,0.012053609789935664
329,0.024123997701914996
330,0.004168850319979833
331,0.01434957200479573
332,0.014919934093032458
333,0.01251610887607369
334,0.03766114350736652
335,0.0573971724261243
336,0.06019977587362047
337,0.012232341236624374
338,0.28754033089049724
339,0.022613782354627663
340,0.011628122051297674
341,0.004828506903728947
342,0.017527001618436962
343,0.015966537926802322
344,0.05182042089957017
345,0.021994408232699575
346,0.01887733533354377
347,0.34761828185082294
348,0.0801031582506906
349,0.018259898245963843
350,0.008142797676907332
351,0.05255515547775635
352,0.0342239863432137
353,0.00419381352271148
354,0.11309914209629598
355,0.008351723819106397
356,0.004765541998327689
357,0.6444742691443114
358,0.006601546361252792
359,0.03297582320201855
360,0.19501981011655192
361,0.022342138680364332
362,0.01033512028188388
363,0.0062529456735260424
364,0.01389766212962632
365,0.17014991896854448
366,0.12048122786289434
367,0.02518772569689746
368,0.08950316950357809
369,0.012424842931240326
370,0.43809904958646
371,0.009816250596299881
372,0.1053958113458824
373,0.009793057433426748
374,0.011301974651909057
375,0.010616008525957862
376,0.004321708924622623
377,0.020751661461938034
378,0.006846222519108915
379,0.014794112938949415
380,0.018160536415309552
381,0.011133719992694188
382,0.02173122912787013
383,0.03643786889262121
384,0.10207539875259539
385,0.006862230856552216
386,0.008025087514783407
387,0.004913653711223737
388,0.01194508285125434
389,0.022951777961197132
390,0.013573420098177393
391,0.005109176242881745
392,0.0074840338943510595
393,0.01833049541487063
394,0.09426506590117437
395,0.00813168826523274
396,0.005160878506223264
397,0.06921987650865788
398,0.09475507823883919
399,0.008159780534149034
400,0.021672713789166756
401,0.00855006899046308
402,0.004286590884766608
403,0.015877798134453447
404,0.003948821284531791
405,0.6943624284570933
406,0.6856057684945802
407,0.020563028820921255
408,0.04414243174931627
409,0.01877013203561552
410,0.01813274155517906
411,0.025585670538548183
412,0.030467424620951835
413,0.10233961545968517
414,0.013230588181388746
415,0.007559584964750859
416,0.21899263391375703
417,0.09788977374463508
418,0.03395508744838866
419,0.010186557330716363
420,0.01604133333480463
421,0.010304731119550147
422,0.007167665013537903
423,0.02871326971922605
424,0.007300571805039626
425,0.004635473503996501
426,0.006593406958695648
427,0.023097654591212415
428,0.01571926405680765
429,0.10291501431032951
430,0.010700420946326377
431,0.2936347202622321
432,0.007078793952118567
433,0.013662463639843232
434,0.009725189749375397
435,0.02524930211100457
436,0.027715544313858646
437,0.06699490797316061
438,0.09897688590448332
439,0.008959985560904361
440,0.028664250362484284
441,0.016028499140937492
442,0.029998494533053352
443,0.04592104093327194
444,0.005193625564490579
445,0.052617678786538884
446,0.16039756192330148
447,0.011263093406357998
448,0.09797765860432091
449,0.04401585623205704
450,0.006747241016033135
451,0.02440337467458361
452,0.005092291401821532
453,0.08864681095074
454,0.018063062501920295
455,0.07299131369462074
456,0.022133261623455292
457,0.06750879333106716
458,0.008056629926285364
459,0.07667492977665595
460,0.014621846425382258
461,0.013547029583333247
462,0.07034562184961049
463,0.01255595689721811
464,0.07635588426659454
465,0.03331702298669783
466,0.00508049846949352
467,0.008801771197012264
468,0.015939132580559942
469,0.008085684654026556
470,0.22925830453663773
471,0.004349488463961945
472,0.009220139880663
473,0.340302735222538
474,0.057794338332416234
475,0.012046953072602746
476,0.010962049600885922
477,0.00542993955211646
478,0.013294277265421466
479,0.04112223491149829
480,0.012168533944713168
481,0.04880334047420548
482,0.008868803993239825
483,0.05114623875014232
484,0.06513589353855638
485,0.003581950559929276
486,0.2487981203525417
487,0.037893095169650066
488,0.08087309881416484
489,0.11417389331233951
490,0.03737174069498102
491,0.009684151544269968
492,0.022205197334119672
493,0.4152375022384751
494,0.012920422378785507
495,0.20274414158212764
496,0.013289085013765002
497,0.012452610077229294
498,0.012433348893975408
499,0.07793282508616096
500,0.009893427703783807
501,0.015611317328519175
502,0.011362902540499471
503,0.02507371487741348
504,0.011521384396966478
505,0.007684945260133033
506,0.12585923952856945
507,0.04457752375891955
508,0.004540446016628071
509,0.007044422788644059
510,0.013090303190748527
511,0.013719011240065972
512,0.2127782518735865
513,0.049684991029924776
514,0.028407679499069083
515,0.020211140332024737
516,0.2926633914470072
517,0.009193679581702226
518,0.011863314319602294
519,0.0061427015216838216
520,0.01317506747042063
521,0.007106692513422758
522,0.01097823809974944
523,0.08287787618478239
524,0.03604069736340802
525,0.05744459655921751
526,0.5449057025265291
527,0.10871332139666459
528,0.008034700207849665
529,0.23094629566718525
530,0.013669116501854551
531,0.0062891299617059936
532,0.004161879161322145
533,0.01408795923825379
534,0.0041859417251005554
535,0.01075523746322551
536,0.005430760282517665
537,0.011197909985151371
538,0.052431270854907036
539,0.01706420656090096
540,0.007555707889165844
541,0.012631066405764618
542,0.023787431161093803
543,0.05689472427253734
544,0.11147473299850555
545,0.01860297938495254
546,0.008676832470619435
547,0.04371131930959676
548,0.0070742358588681145
549,0.005008283244683094
550,0.10591107175671352
551,0.20777694112474965
552,0.09228670844982877
553,0.01075217901713043
554,0.00853690004634136
555,0.11829048021309466
556,0.015243556631429645
557,0.02034357380659454
558,0.016813665100536987
559,0.11594794317068481
560,0.04233640337027419
561,0.004070923592356568
562,0.009282601277041861
563,0.11386181035484692
564,0.05545963038267675
565,0.0808896517029406
566,0.00885713109033591
567,0.005226277232818909
568,0.02256125061860233
569,0.42696611388991074
570,0.04991915580668942
571,0.09466568258226617
572,0.016851614874230297
573,0.013087680214903726
574,0.06949139362189063
575,0.07924108501864856
576,0.005052960755563064
577,0.04514586990503956
578,0.007638870145722647
579,0.12745473792041548
580,0.008252884608776849
581,0.009658092781471566
582,0.015134823538757116
583,0.006801728987774693
584,0.023169758208446013
585,0.0333600808889882
586,0.0064466842712871415
587,0.013632163708477366
588,0.0720820150108285
589,0.01268026455930954
590,0.014660526335041673
591,0.12747200148885068
592,0.012147238297150663
593,0.01724049238513339
594,0.01312742558479432
595,0.17583125078268408
596,0.017043923983748148
597,0.014386196148718987
598,0.020779628418353627
599,0.021594326359825274
600,0.009192241886717628
601,0.007186705217322202
602,0.04584199323919443
603,0.01127293824439176
604,0.009401083480586624
605,0.10662305428670768
606,0.009377942967194863
607,0.0886990069383816
608,0.03166945060906227
609,0.39186232789925496
610,0.021734535440906696
611,0.0608922236699915
612,0.004582641195314493
613,0.006570365624788839
614,0.03564560740051839
615,0.017186617981898054
616,0.0058065140310639566
617,0.07277383759412542
618,0.008278665756399644
619,0.017176165991208314
620,0.016767266870308075
621,0.004421499418057819
622,0.03030740229149289
623,0.019900619860049085
624,0.0342652401018542
625,0.08234032717945543
626,0.5022123070373345
627,0.10444033169540416
628,0.014303184638868469
629,0.006965939783324218
630,0.09817887101151895
631,0.008512073314678422
632,0.02402076275971979
633,0.003936041572512731
634,0.029979927532541643
635,0.08095778633156156
636,0.0034603105147668935
637,0.00657226563578868
638,0.02161295754546784
639,0.08572768257226755
640,0.0053752618887205695
641,0.00799829898585148
642,0.38614919411001153
643,0.10629661362807274
644,0.5216349681425404
645,0.08122918184616075
646,0.2977551760284868
647,0.012973960353278514
648,0.10593756511559625
649,0.006202816052863946
650,0.012661754529185144
651,0.35634063668227156
652,0.011562218320923384
653,0.041414743461555485
654,0.5050657288331245
655,0.010375559391628875
656,0.023007362323357622
657,0.01595612167780895
658,0.010483005225820364
659,0.08588154701580897
660,0.1260342117210796
661,0.02620368771596392
662,0.2754574191759614
663,0.11771244645762984
664,0.09655705221645038
665,0.47400874179498864
666,0.004114064601838882
667,0.015090297875634736
668,0.08368771539638004
669,0.457158024398711
670,0.039225448941166426
671,0.0070103331547790035
672,0.08234484562149821
673,0.04916745728465827
674,0.0046989315612481425
675,0.443856190848913
676,0.16568072168375408
677,0.02778726631160747
678,0.029457834966776727
679,0.031538475126790616
680,0.19750187261832353
681,0.02932739095015173
682,0.013148601800836874
683,0.05623817883671934
684,0.016045810942458678
685,0.08887098139804507
686,0.004233662001169787
687,0.006696499215322093
688,0.005911296031528289
689,0.10093307452796353
690,0.01880814247531358
691,0.040241018461385565
692,0.33638582811753165
693,0.027823737168045357
694,0.03583075851017533
695,0.03795868557318401
696,0.013129703577980864
697,0.0038040361788801323
698,0.04041234665922478
699,0.21234901032182935
700,0.01133714156629344
701,0.006757220129275904
702,0.22319180119820412
703,0.08679801047916685
704,0.38521057602553416
705,0.02005844017193627
706,0.010756523640694739
707,0.026981620442362318
708,0.012980802307102305
709,0.017386995297019623
710,0.00954319907623491
711,0.03784624641111969
712,0.11986666115576004
713,0.017231318982715297
714,0.009487778598307349
715,0.014868302934616879
716,0.37725051680059585
717,0.008876840049194845
718,0.03600207876408501
719,0.025238006309151403
720,0.004828843735407369
721,0.007281704062014558
722,0.016737471831267777
723,0.06483302624395222
724,0.009544835584973882
725,0.21841610694995103
726,0.024324905122942723
727,0.01229596782656772
728,0.029162407221374836
729,0.0706442959502916
730,0.5443163294592471
731,0.014311739415141132
732,0.035776977190391246
733,0.005483855871773651
734,0.0096875103840732
735,0.09860844160598875
736,0.02525526030108103
737,0.047301377425812
738,0.12119640579168274
739,0.010819541856783119
740,0.007926036610676139
741,0.01336323759631927
742,0.011503869925047261
743,0.05267068786886858
744,0.017328677318144164
745,0.010682197678116385
746,0.05879762300175698
747,0.008086107044786238
748,0.03259139510334528
749,0.028176602346520283
750,0.07246366797644682
751,0.19086516023195574
752,0.004510422259774244
753,0.00956605080805822
754,0.0037733947673740838
755,0.028347276285867366
756,0.01103867941689232
757,0.04415837679756379
758,0.015479725148711702
759,0.008002000737646993
760,0.011372725057676992
761,0.011968450735468084
762,0.03797931929459106
763,0.08305927031825236
764,0.00884544327667092
765,0.017841703291438252
766,0.07830449924868638
767,0.008029985364158691
768,0.07247561113658416
769,0.01925389769705881
770,0.1283667970710618
771,0.008611318944502169
772,0.17489915923446303
773,0.09069888654449137
774,0.009962396357858712
775,0.053583427730146495
776,0.012953730085830999
777,0.12669636968697995
778,0.0095860079974204
779,0.01115827506323701
780,0.3958332253554667
781,0.0919164810378025
782,0.016558578490647166
783,0.014176316593870766
784,0.0880275280736384
785,0.018871392225154802
786,0.11011238462149121
787,0.0443130267653224
788,0.027591195314674775
789,0.11427736025627512
790,0.12427432081332586
791,0.021772519890564744
792,0.3487926740506742
793,0.09590864520791181
794,0.016760998132295844
795,0.32641409711349195
796,0.005413509155317381
797,0.09367721767778235
798,0.017074457413303917
799,0.23856570586550727
800,0.02198745122323523
801,0.011950325557354093
802,0.008462504378149311
803,0.07608436784773843
804,0.013398815528629784
805,0.26039239224170624
806,0.01781051576856954
807,0.006875522050112318
808,0.0588743919636118
809,0.029076488589775813
810,0.05510182457798016
811,0.05026902752072765
812,0.02472092689896702
813,0.029217906257531952
814,0.013158515004002206
815,0.13323741170810033
816,0.03784105626986612
817,0.0039202161741885575
818,0.02048497049481517
819,0.0049171862002062305
820,0.0519563634376548
821,0.01264536796550018
822,0.2192013603134126
823,0.0064934800362218496
824,0.014860669887914015
825,0.012393582042903917
826,0.018223027444201435
827,0.03808045305296475
828,0.01675444328806709
829,0.012304330499469442
830,0.014255987628380495
831,0.1532193362495238
832,0.01853947305475963
833,0.13683825582088227
834,0.009110466882973824
835,0.06478171004875771
836,0.022882561345813686
837,0.14997468007432097
838,0.01778801853816719
839,0.09158729837357897
840,0.3624851594015927
841,0.13288314143462385
842,0.06027979203637376
843,0.15344076645969662
844,0.053418288317906265
845,0.6350557206103787
846,0.5944311346436809
847,0.010017382781213915
848,0.007231105305909331
849,0.24600861884169936
850,0.016839720153551493
851,0.036155283189142615
852,0.015366843183045376
853,0.07860473508673563
854,0.021219977338839523
855,0.003819866795710929
856,0.02849227043226288
857,0.02955388530162059
858,0.03245450373064863
859,0.003717735400760239
860,0.05241517041381873
861,0.3223397379171424
862,0.004419247346826716
863,0.009994823307614004
864,0.010648607958649544
865,0.009367745546700489
866,0.010237794850565606
867,0.006306545153551096
868,0.08950499387377572
869,0.04097220989382439
870,0.004291605196588393
871,0.015490681117491427
872,0.04554649275597592
873,0.00695103588908448
874,0.0051563691391216
875,0.0048991288026313615
876,0.029342679259141313
877,0.015374138769787654
878,0.025538612170250195
879,0.003566667638185244
880,0.022936893151476484
881,0.010494957092930335
882,0.07453925679755795
883,0.060581095000999015
884,0.04903691724265884
885,0.002937011432800952
886,0.015598199772996596
887,0.06218449194214368
888,0.46080937643612996
889,0.03132265244379821
890,0.04918381367915832
891,0.009373192946703754
892,0.010517314518562183
893,0.5139506213551246
894,0.6551481503438977
895,0.021508734631283284
896,0.018412220579310717
897,0.011456003891867366
898,0.005105015147373601
899,0.017393074530086976
900,0.005199136609561071
901,0.031095106541877856
902,0.03012275111276469
903,0.010904590532652017
904,0.008093855551003618
905,0.008881919833023307
906,0.013384343152748075
907,0.08571357459653668
908,0.21849932991438975
909,0.062606534881956
910,0.017783989312642662
911,0.021162223065129823
912,0.03697761216169986
913,0.004625370304624035
914,0.012504742599009163
915,0.04839081380049991
916,0.01982903507347879
917,0.018535729941951823
918,0.012557743417395163
919,0.024339872207990356
920,0.02768474679683542
921,0.07217483885081546
922,0.08664959992937074
923,0.1312254894092239
924,0.014821483490393958
925,0.008906293928366841
926,0.07376300858380877
927,0.060582806512726274
928,0.022747309536858853
929,0.03871174128714639
930,0.2441552398120251
931,0.2740822815131733
932,0.016975357234837982
933,0.018436034083917353
934,0.034376798933441595
935,0.005518024999141964
936,0.0037962761046884865
937,0.010594846980841932
938,0.014118813556148305
939,0.03145706625021286
940,0.003624758199197958
941,0.08642279458635375
942,0.0034773996480681594
943,0.07211175647975537
944,0.17915928126815425
945,0.014418529111372086
946,0.012645883493727311
947,0.04814885354939887
948,0.013761187391157862
949,0.014499323302498717
950,0.01277710328319013
951,0.003389481083107829
952,0.13413842991344935
953,0.07573264763900717
954,0.004974268356893012
955,0.14118320776162244
956,0.053237197715492374
957,0.011332759987965598
958,0.03235686651005711
959,0.01974447434339996
960,0.012400631869180882
961,0.011778187306948256
962,0.010470574072395655
963,0.0062474996946769315
964,0.015824242094486178
965,0.01936458053160577
966,0.03364139301672358
967,0.067415103227748
968,0.04401187636943376
969,0.32755589317139383
970,0.23915615691702374
971,0.008349490294451232
972,0.4173512983687671
973,0.012721289816844564
974,0.06559452222288047
975,0.006726244545381403
976,0.01909008061876609
977,0.08383136509420741
978,0.038496307485913685
979,0.050426207422206666
980,0.582407215214485
981,0.006977234215648728
982,0.006560375906241053
983,0.012477500227373485
984,0.0071319886884592355
985,0.03103423903133118
986,0.25380479210625706
987,0.006453306542497125
988,0.012210118438688805
989,0.0193867017141515
990,0.01435819593639772
991,0.02482543430977392
992,0.004221541840719234
993,0.00917695887972338
994,0.03467523718994462
995,0.006762671511475454
996,0.3295367914456285
997,0.007326126899306325
998,0.023462089149182245
999,0.014184566186861609
1000,0.011978895622800696
1001,0.0035062203131676797
1002,0.06645470244625029
1003,0.01848777670831872
1004,0.01683641834551914
1005,0.05310574235517709
1006,0.014965011595675329
1007,0.040774912434450375
1008,0.00649282692757481
1009,0.01403480152027502
1010,0.010167837549181272
1011,0.013672881198468021
1012,0.013363274065113954
1013,0.017131765517980017
1014,0.09411926050553508
1015,0.016592313422054094
1016,0.14267766181559538
1017,0.0038834181883614736
1018,0.32841970060621584
1019,0.025462240938931822
1020,0.003759720042112766
1021,0.01865224172165242
1022,0.06956168911407754
1023,0.015482030279701282
1024,0.2061960128226653
1025,0.014736088162758726
1026,0.008749959052540054
1027,0.01968827783774378
1028,0.012450808232153648
1029,0.003714896658353197
1030,0.009042385322705572
1031,0.007520960350413032
1032,0.05063587266051866
1033,0.012841585500986763
1034,0.03137146525910954
1035,0.004433756953914132
1036,0.014146396344790224
1037,0.01096957853291723
1038,0.005111857194278381
1039,0.011355686102029836
1040,0.0038393959709340482
1041,0.0958988345876897
1042,0.29834561294872997
1043,0.012421080573920188
1044,0.036553399891476
1045,0.01766202159370737
1046,0.00872716004015246
1047,0.010821036868780186
1048,0.024950736699112408
1049,0.018782410097750415
1050,0.011451717506542732
1051,0.014823436579336952
1052,0.0618283590690966
1053,0.16179015345947334
1054,0.004665383687510024
1055,0.07442753903350395
1056,0.004553002949898184
1057,0.004680448902929882
1058,0.018530314122740282
1059,0.09312456856698749
1060,0.04883182379515905
1061,0.09886368854019768
1062,0.05146941700771576
1063,0.012778604426042782
1064,0.01762300582492704
1065,0.1016676624525801
1066,0.03958635075316312
1067,0.028234762882372935
1068,0.004554029328090389
1069,0.012940540294778436
1070,0.01319852211326304
1071,0.00972920716602556
1072,0.07327877596166775
1073,0.40269246883455895
1074,0.01697472840295902
1075,0.01821729828727476
1076,0.0636039064390072
1077,0.042569733786475605
1078,0.006376568532489538
1079,0.14628106062563082
1080,0.032994232160923995
1081,0.03408145982337143
1082,0.124174639440716
1083,0.019877855498645573
1084,0.05059906710267856
1085,0.018992149372192565
1086,0.011274879656462955
1087,0.03479343848324226
1088,0.06974086029616078
1089,0.4311072196630576
1090,0.015241066015876669
1091,0.008829312028908014
1092,0.008725093479528318
1093,0.09331784715551984
1094,0.01222124703433071
1095,0.16651762445825977
1096,0.07366498082334678
1097,0.05062706499942011
1098,0.16226109383659792
1099,0.1221829876468063
1100,0.05040878218838094
1101,0.02009398864808814
1102,0.011932048228799135
1103,0.023682461273784795
1104,0.005018620907602794
1105,0.037301150961816416
1106,0.043665754283667604
1107,0.01706708201844537
1108,0.11898523423004884
1109,0.11635623700916783
1110,0.014992304359483356
1111,0.017101437149435385
1112,0.0082176728814851
1113,0.013397469655528802
1114,0.03178051763262958
1115,0.011247423519194784
1116,0.016191877128234496
1117,0.05213348482602632
1118,0.28072222955736426
1119,0.013508164447535383
1120,0.01950456572871725
1121,0.03022472727718253
1122,0.006969990499658632
1123,0.02170351768601038
1124,0.16723259770394147
1125,0.020237168091142753
1126,0.103445325166225
1127,0.014130580583521372
1128,0.3771686588004073
1129,0.016824154877181665
1130,0.02097114120422813
1131,0.010542166543650729
1132,0.4696977338388882
1133,0.016191740199949328
1134,0.09060859901729976
1135,0.2598979801475922
1136,0.059264119628241144
1137,0.006155728452297382
1138,0.008675668041071878
1139,0.023897055261568108
1140,0.010877938799581892
1141,0.019703110178719653
1142,0.009884629690696327
1143,0.1348962104567563
1144,0.27740499451479844
1145,0.03888159183252317
1146,0.0277245271403678
1147,0.0766669695907889
1148,0.017336862801956256
1149,0.0237360697627753
1150,0.01308812334665864
1151,0.01553920936927904
1152,0.09610638567440076
1153,0.006703463157011638
1154,0.012978525473015935
1155,0.08888124702906472
1156,0.008366702284865555
1157,0.4622909333881248
1158,0.5720598076207573
1159,0.09212652826782981
1160,0.00851344345620304
1161,0.23687899222344802
1162,0.05104400642951162
1163,0.03388378876229904
1164,0.04005835642891772
1165,0.06345269037580559
1166,0.021451281945417212
1167,0.2234977279717393
1168,0.008057155124830968
1169,0.014915485007797517
1170,0.020526754034234238
1171,0.4027770624244058
1172,0.017255784120053456
1173,0.01530591042808916
1174,0.014854033218839564
1175,0.06754644952180253
1176,0.48780185676963383
1177,0.5091679964893192
1178,0.24498099629863793
1179,0.021974203833516625
1180,0.12168870632592653
1181,0.4647968068682918
1182,0.02850520215873025
1183,0.046709478042153245
1184,0.187354889357202
1185,0.030538728209191148
1186,0.10091253908070331
1187,0.10377113330869339
1188,0.6081266129134576
1189,0.07097903570702692
1190,0.006465116798268041
1191,0.38733264741910156
1192,0.005448945971375811
1193,0.5208367749928765
1194,0.03688225594940198
1195,0.09401092303223349
1196,0.006494507060312179
1197,0.004641135700239661
1198,0.009303111297842257
1199,0.08935438242939434
1200,0.044896005673788604
1201,0.034872742268391425
1202,0.0050920076367369695
1203,0.005728703172363008
1204,0.00412295332336106
1205,0.01578829157751805
1206,0.010395765331889463
1207,0.526823011949378
1208,0.047085384451708436
1209,0.08803262303231717
1210,0.013425375757468138
1211,0.09149494246034236
1212,0.11153506911730986
1213,0.003006282861782277
1214,0.004720351399366826
1215,0.6747214664235945
1216,0.015245030009238339
1217,0.08973825532398978
1218,0.005727934193570188
1219,0.11571665571329899
1220,0.01945941270813388
1221,0.0563811109550824
1222,0.07013895306382607
1223,0.17529743395475833
1224,0.009125816512577888
1225,0.0716904141065228
1226,0.01276898198726712
1227,0.007927828134503195
1228,0.04175878092721824
1229,0.34422703394567106
1230,0.5456486694679152
1231,0.014904747482012714
1232,0.09320155635759945
1233,0.017036128902138147
1234,0.7181264780833666
1235,0.822851764582271
1236,0.007445545933994551
1237,0.07942692245362538
1238,0.4414620160383012
1239,0.05962708271033762
1240,0.017046518053945563
1241,0.004632293400522688
1242,0.037671678541107645
1243,0.010391323312629302
1244,0.024337837239959345
1245,0.061128151000499786
1246,0.12280261593797967
1247,0.023418474043392628
